Id,SalePrice
1845,140798.5195876028
1846,156818.33161608843
1847,153022.91074040337
1848,63311.1717420834
1849,102462.89482239535
1850,130836.66190681892
1851,144117.05563961787
1852,133166.01688713988
1853,133577.97860606978
1854,170634.79561016866
1855,137839.11287979977
1856,222591.66706757722
1857,137736.15244641993
1858,148809.8587428411
1859,118671.15710591812
1860,152627.33630259082
1861,118517.91495188736
1862,304696.6839279658
1863,301828.0832851357
1864,301828.0832851357
1865,319095.29323861055
1866,320182.43413263996
1867,242462.3449928884
1868,309664.0197389729
1869,207962.78341671548
1870,219007.5094578383
1871,250305.20311825137
1872,170544.5970517164
1873,246238.89576797816
1874,138307.03738344
1875,219310.2107199368
1876,199027.8090892186
1877,209286.81931173353
1878,211382.36364032957
1879,132204.49691028215
1880,136201.01320311983
1881,242179.29513367152
1882,258007.74867580415
1883,202860.6206673972
1884,213755.5572607211
1885,249990.91363920583
1886,300803.45801871
1887,203232.57006358868
1888,275922.39380509325
1889,153158.29973305773
1890,139035.1052339491
1891,142271.79251671204
1892,110339.05077958161
1893,140109.9678362195
1894,136112.17739090326
1895,144788.95843124302
1896,123027.90299367897
1897,120324.16586451684
1898,101369.93753519266
1899,138941.73836855826
1900,154516.6831695129
1901,152900.73337393015
1902,149679.13294820688
1903,235964.05586588455
1904,138650.88346081352
1905,184283.65702397458
1906,137298.98091576368
1907,192894.25077396366
1908,115514.01437213083
1909,135896.95466916723
1910,124559.8150894615
1911,199620.5997238081
1912,287881.0811296424
1913,140981.70818819577
1914,64368.1379933182
1915,321256.6145717418
1916,72600.82895309966
1917,257919.086914994
1918,138112.7374076586
1919,166440.5565652995
1920,148049.8283913778
1921,426632.9926840987
1922,316243.20693326043
1923,209701.9411661318
1924,244158.23310104094
1925,221974.46887925998
1926,376814.9779541897
1927,138403.87550477806
1928,159746.68172031036
1929,125856.86563778519
1930,119213.09065623049
1931,140241.07141626364
1932,138250.964508743
1933,167731.34476680154
1934,180269.35688710152
1935,175291.42931806296
1936,189316.6702175085
1937,185494.67432283264
1938,157551.42384584874
1939,247504.56559641543
1940,195206.19093337495
1941,177525.63637705118
1942,193948.32373028775
1943,203723.7557451751
1944,302288.1455914267
1945,351388.79836990475
1946,159633.76970870205
1947,319397.4562685942
1948,169543.88302240943
1949,250906.90676110852
1950,193207.4448194577
1951,267868.1935043332
1952,238739.29435496632
1953,167864.51541945743
1954,197942.5545291473
1955,138595.1292790449
1956,277409.27846319665
1957,166091.94147063998
1958,312264.27245232405
1959,144484.85246713719
1960,115608.2713767366
1961,119858.34097491864
1962,99343.65052694136
1963,107317.024756027
1964,112682.56552660154
1965,152233.13170473502
1966,161067.62363117767
1967,283769.17175875953
1968,413920.6532748388
1969,365114.59137079935
1970,455634.59299949056
1971,441360.6357595298
1972,342826.76211567305
1973,267917.9860074082
1974,300672.2402094524
1975,492307.25905065937
1976,268564.36172945594
1977,358011.1475514836
1978,354864.21101255825
1979,320345.0752337409
1980,194806.36025593034
1981,332086.77488478675
1982,226967.72636210968
1983,211578.13198342294
1984,172239.81911140447
1985,212587.82673528633
1986,209856.4210010925
1987,177736.51753020135
1988,177575.1722904076
1989,197374.94397150536
1990,216337.62051900185
1991,223743.82343773046
1992,218848.67247599966
1993,177139.6109329643
1994,250146.9363928513
1995,185411.7717197254
1996,259112.38621570886
1997,306701.26405127574
1998,352272.0400962182
1999,246737.82419627666
2000,308255.0132956172
2001,256631.9277067213
2002,238760.12104381897
2003,254803.23843788827
2004,249628.6872888896
2005,231278.90939552692
2006,226033.33254992624
2007,256823.6990006224
2008,194635.20368590302
2009,195019.62181168774
2010,192052.09603930754
2011,145014.9395032896
2012,176771.60484668726
2013,183916.56899441313
2014,188467.09962147204
2015,202289.9268563483
2016,195477.61200579745
2017,208053.76951646316
2018,124763.40016757908
2019,134666.14610891067
2020,115468.03544376479
2021,116779.94873598646
2022,181195.97252462033
2023,151153.72867101035
2024,218044.18609146628
2025,429455.8724969724
2026,182256.4436251227
2027,148221.1628785868
2028,158196.27576532523
2029,168863.65674352573
2030,289297.25320685294
2031,221148.41466875665
2032,236617.71324929383
2033,274705.8218702819
2034,168071.94226301627
2035,211750.99561666985
2036,185994.92750053195
2037,187575.59826390908
2038,293212.3572446872
2039,194995.9712158224
2040,324050.0595142491
2041,277255.6704038991
2042,210000.08197956585
2043,173052.62426839417
2044,176444.4256485614
2045,229925.37545999055
2046,140373.17942113752
2047,147044.83217922144
2048,133253.06754400267
2049,138297.36868346125
2050,173334.9660872521
2051,102400.73765746225
2052,134018.04439963505
2053,146679.4212854683
2054,86634.42937293409
2055,152137.80451643452
2056,129053.18740168426
2057,128403.02627001352
2058,215762.7191108715
2059,140419.80786569565
2060,157794.34814017583
2061,181955.0675426191
2062,138143.4245118762
2063,112965.57644496375
2064,142210.50802888643
2065,115944.11822629272
2066,176104.2715793306
2067,103953.66402898537
2068,138725.11354435518
2069,87788.82074793256
2070,113467.24726554017
2071,94516.4038446386
2072,133379.30336551816
2073,138423.91208953242
2074,193465.8284421073
2075,147345.4153392882
2076,123963.09256136426
2077,147386.15684487263
2078,131365.81631281498
2079,143343.03642104586
2080,115662.83705702737
2081,130275.38044098043
2082,134837.34472532375
2083,141380.21759597695
2084,111733.0927985967
2085,132600.17170673367
2086,95499.82892188028
2087,131240.56051215448
2088,116894.51319406112
2089,83428.69891829709
2090,133290.02109751684
2091,122426.33061175935
2092,132675.43923944034
2093,132605.95571085325
2094,141394.21971072027
2095,150839.25923659196
2096,86804.06905038425
2097,101782.59483912124
2098,144548.1209658709
2099,57596.145711788224
2100,102087.6378436109
2101,123569.59373466882
2102,145294.88603131368
2103,102845.40297831687
2104,122508.98329228052
2105,124885.50318911075
2106,82173.87379599745
2107,277594.2637632518
2108,116785.41644638142
2109,112495.42790495483
2110,134255.31558313215
2111,152617.96198519843
2112,136799.02490769845
2113,122955.81854604228
2114,107991.20739655955
2115,145364.5196450284
2116,114952.69019776068
2117,142516.0081179561
2118,123216.5176149082
2119,108599.94482348942
2120,115462.26161770469
2121,92927.13400290669
2122,113894.86635632571
2123,87878.83038657511
2124,203533.160644962
2125,122970.91368414449
2126,161324.44603154695
2127,153247.2261828831
2128,128995.35039795093
2129,101328.14093455981
2130,137239.33840743205
2131,152801.97510945183
2132,125069.8329265565
2133,132101.9225068735
2134,115724.62412381907
2135,98720.65545772605
2136,85255.491419088
2137,122653.65432834963
2138,137264.11658768912
2139,152350.88526995483
2140,136133.6767729881
2141,129562.37504368115
2142,138574.3461244827
2143,147613.89958609972
2144,123968.09903286582
2145,137653.4063963359
2146,158390.6023637276
2147,142401.35850347308
2148,125859.7700079527
2149,135760.38093327137
2150,237308.87068724306
2151,141797.75746604352
2152,169260.66466729037
2153,162102.23642682005
2154,106681.45787511548
2155,127692.33904380018
2156,217771.06606452816
2157,247449.02652118972
2158,236661.89354684038
2159,197231.8656406507
2160,172314.42890440862
2161,258643.67653259033
2162,471988.22902429954
2163,328541.568321886
2164,240265.41120930383
2165,180250.78849084975
2166,143437.76828943653
2167,209358.29943261735
2168,207896.97371462453
2169,196644.26511260337
2170,223912.35125236743
2171,150344.46431733127
2172,144023.8710304743
2173,158632.56968813072
2174,235751.10382361722
2175,303061.5229574321
2176,304972.7381372941
2177,253806.72653941903
2178,209400.16088079318
2179,145409.84725776254
2180,188487.79601151135
2181,194929.62258053935
2182,232567.6515335485
2183,200613.1211150366
2184,139564.87085111084
2185,124726.18396695309
2186,150137.55163602272
2187,151111.40745765276
2188,155866.62285862424
2189,189448.11408740145
2190,83205.01600505762
2191,85510.53260205234
2192,88060.97222189466
2193,94364.02970624603
2194,99033.86345681701
2195,109967.91124465813
2196,109391.61816755623
2197,125922.45483482562
2198,166561.04727099062
2199,170752.52939164452
2200,124029.1369829244
2201,128669.74790100903
2202,175161.90980128344
2203,155167.2768627766
2204,161141.21667233002
2205,121558.16553030627
2206,142279.143171915
2207,181932.76692827046
2208,230579.53942987125
2209,174511.40802937545
2210,122767.00095094788
2211,113211.18106581243
2212,114953.99601378124
2213,105208.75402498996
2214,139881.68647489263
2215,101875.52634400594
2216,144174.66543609765
2217,65480.07901495401
2218,75758.33755169582
2219,71017.55850169626
2220,81702.48026064083
2221,320930.7404001443
2222,263051.82404587755
2223,299084.65240723296
2224,216509.24735343884
2225,116398.01800965694
2226,177056.98997661207
2227,201938.85189017237
2228,270329.8968553875
2229,239998.42551081697
2230,154880.41197955605
2231,205673.04608534323
2232,186184.06047493152
2233,178965.3747860998
2234,229210.4892705059
2235,199324.9507819157
2236,286897.7871787592
2237,359171.4620577785
2238,201640.08771611407
2239,125335.78055673395
2240,163889.33263451458
2241,148105.8719405801
2242,135235.42973405393
2243,127185.65971538576
2244,107199.50474194573
2245,96420.49642612442
2246,141537.829245797
2247,107178.8651095836
2248,124816.43704620148
2249,127225.29441210208
2250,139464.49885712436
2251,106421.04306579624
2252,178961.96222324687
2253,142955.9092759098
2254,175621.60090429988
2255,195576.61135520434
2256,180086.23824832976
2257,198001.6080919795
2258,172070.40660426527
2259,182013.19934803297
2260,158692.18417905376
2261,177819.05491379686
2262,210181.60942099316
2263,322099.44374049356
2264,467086.15546415275
2265,156937.40295692443
2266,286960.6063975692
2267,384046.15931404807
2268,352651.20080617047
2269,168274.9282435195
2270,178292.24877811354
2271,244556.99939319387
2272,198354.0925960543
2273,169634.58159450925
2274,180128.77613613638
2275,173189.72486451623
2276,183589.2297871696
2277,185849.8942265723
2278,149944.43294040824
2279,122406.85814447013
2280,122209.90583347055
2281,178896.71156050175
2282,173032.59959372808
2283,105953.33133503396
2284,108919.51747842779
2285,154484.96922034616
2286,130155.62827319572
2287,334085.6445400339
2288,273480.122018417
2289,393417.4394031946
2290,445431.7238915476
2291,306152.82715083857
2292,403198.3627648309
2293,485743.2374847888
2294,436431.19882303785
2295,450149.0087744602
2296,308862.67101001675
2297,291200.40458278725
2298,307783.19548310386
2299,376955.0176292113
2300,327311.4415667338
2301,245382.95739416042
2302,245133.41769279068
2303,258342.3700799777
2304,250933.7979661513
2305,183989.6985329597
2306,184591.0717343662
2307,186037.9990628383
2308,230264.20519830068
2309,277541.81922303647
2310,209282.3123992391
2311,201792.82547155503
2312,173992.217935639
2313,175174.4982759679
2314,173979.17136948838
2315,174611.0727873846
2316,184639.55215606128
2317,182956.73715683393
2318,175947.86099587954
2319,176938.26810694695
2320,180329.68607435364
2321,255023.86424784618
2322,175400.97234107333
2323,177697.72902377744
2324,166300.51261269
2325,225602.35132565646
2326,169572.77930245505
2327,214450.04669208074
2328,219772.99086836554
2329,184199.9996573025
2330,181211.05708895554
2331,353436.4891203513
2332,428873.08268908766
2333,330387.1810798889
2334,259330.52506187666
2335,256677.5081991672
2336,338666.70535324386
2337,210936.87444793308
2338,282058.5562512152
2339,242216.77261734553
2340,372543.19630761596
2341,228488.10000454684
2342,249045.42895192886
2343,228829.87659836997
2344,214624.5991227917
2345,249260.32673859276
2346,211625.37379206115
2347,204429.97464378522
2348,227359.65974962356
2349,154825.81843797496
2350,251087.8806341353
2351,253387.25701587892
2352,256577.17514489283
2353,207294.4678179025
2354,137257.85024877603
2355,160877.00234704872
2356,151569.69626405556
2357,207833.07891406916
2358,198263.64861880295
2359,125507.70169864943
2360,122359.81962153934
2361,141992.09813025006
2362,276773.8690999273
2363,142819.3307209192
2364,151376.71599642927
2365,219352.87342453067
2366,175336.61432148903
2367,236152.46943031467
2368,210661.0773210032
2369,238268.2790160608
2370,167984.8272757878
2371,168399.44621085684
2372,181862.04862280676
2373,260795.61525910263
2374,302238.1809360676
2375,250693.43509967264
2376,284479.91952408233
2377,330890.9934270698
2378,147061.24000903775
2379,195918.81402290202
2380,149403.24872053476
2381,166876.27333113513
2382,190492.11951036303
2383,221079.2302173784
2384,244991.19356661433
2385,157382.2716345788
2386,143755.32301363355
2387,136722.13937164383
2388,93122.72034952203
2389,127988.93338793695
2390,145008.00397046027
2391,136603.8375193759
2392,113382.95199669478
2393,162990.7822240597
2394,151068.52096000547
2395,199890.94884779374
2396,150752.69552668577
2397,206975.09572067935
2398,129295.9707812152
2399,63046.69716248869
2400,57052.88604905711
2401,117549.22818828645
2402,137086.7655679721
2403,135107.646342666
2404,151822.40527717586
2405,161872.7631574011
2406,138089.4786509662
2407,126162.39575367012
2408,140256.32069485707
2409,137040.37012186457
2410,168796.12965556025
2411,122754.2502233867
2412,156770.24856337765
2413,139045.4048324375
2414,135995.98946323866
2415,132267.98933361095
2416,128829.49796712626
2417,136471.06083391988
2418,126985.52699026912
2419,122210.84663353118
2420,124164.87537875789
2421,152315.11385358268
2422,121045.34054446343
2423,131614.09573261443
2424,148167.87231476206
2425,163755.14109707347
2426,132557.48184188464
2427,133221.36334861346
2428,169412.4745926043
2429,116637.29375936408
2430,131791.04313740492
2431,110327.68630146375
2432,137989.85564549905
2433,143254.32667827207
2434,143302.36136261153
2435,152273.43940574842
2436,102428.55508200225
2437,107867.60750592015
2438,124004.46013435516
2439,112955.60634973686
2440,136545.7796518714
2441,108763.2932215741
2442,103367.52551421849
2443,114034.38486875805
2444,124101.2643753274
2445,99740.11607125316
2446,128244.5859650614
2447,172458.90494426986
2448,135455.3472350896
2449,121338.97703895629
2450,160494.988575199
2451,126951.60142511812
2452,222919.70781233493
2453,97825.88708723731
2454,104553.0878469647
2455,111088.13025861155
2456,133458.94959777367
2457,119735.24305118706
2458,107646.1397158372
2459,113057.02483961117
2460,144084.64712143817
2461,118212.07058827794
2462,136301.2985579453
2463,120341.16912938855
2464,167198.35588230172
2465,145023.24165632096
2466,120988.21788051687
2467,158430.84740406834
2468,87153.50949979151
2469,97116.00999212368
2470,186605.6243230727
2471,193751.7324640276
2472,170575.30748974212
2473,127699.17916779366
2474,99051.53227505491
2475,244440.6570109526
2476,111649.81140949756
2477,131652.68020260613
2478,156369.43442179804
2479,108638.92221659239
2480,133896.1547018911
2481,131157.2619950875
2482,134448.30273241855
2483,115232.76401272847
2484,122024.2613867147
2485,125763.50783635028
2486,155718.93120567643
2487,167479.54521760708
2488,157275.0871807042
2489,158379.31279061563
2490,151480.50707496726
2491,92074.57912171374
2492,182085.83807497672
2493,136087.94429260003
2494,154908.18723609674
2495,101111.8350933585
2496,227639.25690272605
2497,149088.84336073961
2498,118208.4234687163
2499,89076.99454183232
2500,133298.71178436128
2501,138373.81902252443
2502,146802.4813947134
2503,117522.53126595994
2504,192493.3532450222
2505,216271.07496517155
2506,268600.1487021447
2507,317693.80041015235
2508,262849.7806802711
2509,226696.98965311906
2510,237331.15432405926
2511,189061.0503928506
2512,219608.96477510835
2513,219428.795105842
2514,208783.46093296152
2515,150222.67670861303
2516,151090.02907659934
2517,134432.31925053106
2518,139876.49019232133
2519,222278.27623574206
2520,210938.7797825862
2521,194667.6607609392
2522,219842.6383895551
2523,131770.2137505144
2524,141765.92341840823
2525,142377.18554772186
2526,141766.55702836075
2527,114397.35990262714
2528,127184.04971237465
2529,130581.82251874577
2530,109974.41539710679
2531,271782.6342654037
2532,231692.16753262174
2533,204708.94425553523
2534,248926.92267137748
2535,326341.8424552611
2536,225387.75715082497
2537,221999.3919479655
2538,188563.8796337835
2539,188717.87886603523
2540,175883.236118948
2541,179344.23808710527
2542,155422.71728470223
2543,128512.76086290959
2544,136951.93380780643
2545,142716.90964475277
2546,148478.10363592685
2547,142648.87395753892
2548,157500.3866528003
2549,155494.20885083446
2550,588315.7639372528
2551,142349.9956823864
2552,121636.29619055944
2553,84726.80811061013
2554,127072.3382389082
2555,105474.2237428561
2556,101252.07125118564
2557,110719.14756109592
2558,154672.74847962314
2559,132122.983662166
2560,125039.21046452074
2561,149573.05525216056
2562,122552.92449906626
2563,147344.08725093078
2564,177899.90778151722
2565,104481.01912797231
2566,146297.93666607214
2567,132759.216125292
2568,183348.49838860045
2569,187875.9130082729
2570,120120.16756966819
2571,157095.3256842929
2572,163678.7470378762
2573,231463.5049405593
2574,251194.02609334252
2575,125368.19052698747
2576,135320.33244449567
2577,148798.47295162542
2578,99296.49223009816
2579,78487.55914191362
2580,141020.69001005185
2581,138300.6225463854
2582,117141.83114702665
2583,285294.387207949
2584,167424.0470988469
2585,172083.21478330373
2586,211134.64464266438
2587,212736.74886288698
2588,154919.762067689
2589,145340.95057381823
2590,230283.61942662642
2591,214292.8528394733
2592,236377.43363514845
2593,252355.35093320668
2594,182838.05154405063
2595,196315.68436667018
2596,333237.78024918353
2597,186021.28936881875
2598,280153.18398491107
2599,303680.01624420047
2600,131796.16231951193
2601,136654.4773456766
2602,89662.47422397572
2603,93397.80279752483
2604,98227.57863506967
2605,88454.55824741146
2606,144213.48315282827
2607,184691.6577700394
2608,184211.9675679577
2609,157556.19469805388
2610,115636.00790876319
2611,135279.904124566
2612,154373.18648327835
2613,128748.60084433583
2614,126184.20225204184
2615,158317.13702548112
2616,142830.47184503364
2617,162840.7342078912
2618,174469.4168909473
2619,238265.1677680577
2620,183946.52537587553
2621,187213.37173116452
2622,191823.3285806981
2623,255578.97369339742
2624,319986.23241825873
2625,323981.61114101147
2626,169286.68584008105
2627,175952.04212164064
2628,438149.31209262105
2629,510528.85310593277
2630,320223.4745550316
2631,475692.9209077126
2632,433728.15518712474
2633,321860.04136609007
2634,369691.6381301812
2635,154253.05735561321
2636,197766.6516778564
2637,171210.4236558713
2638,255652.7175557348
2639,185008.46847715974
2640,157772.18928360153
2641,106417.0375493734
2642,183137.21341711652
2643,104424.28628246402
2644,134839.70173810964
2645,102437.79349232493
2646,91621.5425534536
2647,109826.8571971124
2648,138948.61236416613
2649,145085.4466011333
2650,152041.58898206623
2651,151942.4290934813
2652,435532.5499420463
2653,256611.95668142737
2654,251343.38203338167
2655,358713.7274000804
2656,298227.75327687705
2657,327436.85325932445
2658,284508.0157459232
2659,290843.5663788777
2660,320462.05541749217
2661,330951.15057510074
2662,339630.81267623184
2663,277716.7327056831
2664,271733.3715236755
2665,319493.3828467015
2666,293145.5262080524
2667,171397.63483420998
2668,177401.72423198595
2669,177750.98296050876
2670,286180.92278787564
2671,178915.9636364623
2672,189014.44724557162
2673,203473.06424696135
2674,194865.98456413587
2675,168451.61734284868
2676,184768.67002541674
2677,201909.07549156286
2678,260553.7499634946
2679,263346.9030645175
2680,270083.14829988236
2681,416489.91241580737
2682,340513.5376430241
2683,530473.9514970329
2684,311921.59639725875
2685,339457.2988522797
2686,268374.5120397362
2687,312034.55634085747
2688,239264.90249626117
2689,201765.45539815814
2690,485308.2465467399
2691,190601.13461827434
2692,141315.4748036821
2693,198737.3444473222
2694,138712.6273165695
2695,194233.62634834615
2696,182621.9777566466
2697,195624.4319867189
2698,200329.506913877
2699,176845.10801267994
2700,166884.48961231444
2701,143635.26311824878
2702,111333.15084484307
2703,128557.75093307252
2704,145060.23245805435
2705,126636.60955556725
2706,120240.12307373768
2707,125974.49308589884
2708,135653.49252349616
2709,108453.68907235222
2710,129647.3648880577
2711,270730.4039020295
2712,354027.40501308755
2713,178548.85773744408
2714,151848.87011167753
2715,172371.31470532235
2716,158630.03814502413
2717,175434.294148825
2718,237163.8750023551
2719,154790.7087166511
2720,172785.01012215205
2721,144467.40540750508
2722,156306.5816286869
2723,143799.15882391168
2724,130954.09562190033
2725,140435.48213083623
2726,145650.4801387738
2727,156466.5164999109
2728,166999.72064212005
2729,154249.87203095842
2730,146341.73730181824
2731,120900.24558506324
2732,118824.55769250687
2733,161773.1434749774
2734,150579.63997594448
